Timing samples: mode=median repeats=5 warmup=1 metric=kernel_ms

group   name            kernel        m         k         block_x grid_x  cpu   gpu   total_ms    kernel_ms   
scale   scale_tensara_4 warp          8192      4096      128     128     SKIP  SKIP  34.000      0.724       
scale   scale_tensara_4 warp          8192      4096      256     8       SKIP  SKIP  41.052      2.059       
scale   scale_tensara_4 warp          8192      4096      256     16      SKIP  SKIP  37.083      1.064       
scale   scale_tensara_4 warp          8192      4096      256     32      SKIP  SKIP  27.689      0.734       
scale   scale_tensara_4 warp          8192      4096      256     64      SKIP  SKIP  28.117      0.727       
scale   scale_tensara_4 warp          8192      4096      256     128     SKIP  SKIP  33.513      0.805       
scale   scale_tensara_4 warp          8192      4096      512     8       SKIP  SKIP  31.467      1.530       
scale   scale_tensara_4 warp          8192      4096      512     16      SKIP  SKIP  27.603      0.822       
scale   scale_tensara_4 warp          8192      4096      512     32      SKIP  SKIP  29.921      0.728       
scale   scale_tensara_4 warp          8192      4096      512     64      SKIP  SKIP  30.352      0.864       
scale   scale_tensara_4 warp          8192      4096      512     128     SKIP  SKIP  32.460      0.782       
scale   scale_tensara_5 warp          9216      4096      64      8       SKIP  SKIP  66.022      6.686       
scale   scale_tensara_5 warp          9216      4096      64      16      SKIP  SKIP  44.115      3.369       
scale   scale_tensara_5 warp          9216      4096      64      32      SKIP  SKIP  34.703      1.732       
scale   scale_tensara_5 warp          9216      4096      64      64      SKIP  SKIP  31.973      0.957       
scale   scale_tensara_5 warp          9216      4096      64      128     SKIP  SKIP  30.184      0.822       
scale   scale_tensara_5 warp          9216      4096      128     8       SKIP  SKIP  46.760      3.661       
scale   scale_tensara_5 warp          9216      4096      128     16      SKIP  SKIP  38.791      1.841       
scale   scale_tensara_5 warp          9216      4096      128     32      SKIP  SKIP  34.385      1.031       
scale   scale_tensara_5 warp          9216      4096      128     64      SKIP  SKIP  35.783      0.818       
scale   scale_tensara_5 warp          9216      4096      128     128     SKIP  SKIP  32.899      0.818       
scale   scale_tensara_5 warp          9216      4096      256     8       SKIP  SKIP  42.691      2.318       
scale   scale_tensara_5 warp          9216      4096      256     16      SKIP  SKIP  37.789      1.190       
scale   scale_tensara_5 warp          9216      4096      256     32      SKIP  SKIP  34.840      0.825       
scale   scale_tensara_5 warp          9216      4096      256     64      SKIP  SKIP  33.857      0.817       
scale   scale_tensara_5 warp          9216      4096      256     128     SKIP  SKIP  32.438      0.936       
scale   scale_tensara_5 warp          9216      4096      512     8       SKIP  SKIP  38.577      1.720       
scale   scale_tensara_5 warp          9216      4096      512     16      SKIP  SKIP  32.869      0.927       
scale   scale_tensara_5 warp          9216      4096      512     32      SKIP  SKIP  30.512      0.820       
scale   scale_tensara_5 warp          9216      4096      512     64      SKIP  SKIP  35.279      0.995       
scale   scale_tensara_5 warp          9216      4096      512     128     SKIP  SKIP  28.489      0.891       
shape   shape_tall      warp          8192      1024      256     64      SKIP  SKIP  8.257       0.213       
shape   shape_wide      warp          1024      8192      256     64      SKIP  SKIP  7.370       0.185       
shape   shape_odd       warp          4097      2049      256     64      SKIP  SKIP  7.329       0.191       
shape   shape_rect      warp          2049      4097      256     64      SKIP  SKIP  6.304       0.187       
scale   scale_sq        warp          4096      4096      64      8       SKIP  SKIP  33.047      2.983       
scale   scale_sq        warp          4096      4096      64      16      SKIP  SKIP  21.421      1.513       
scale   scale_sq        warp          4096      4096      64      32      SKIP  SKIP  15.373      0.778       
scale   scale_sq        warp          4096      4096      64      64      SKIP  SKIP  12.997      0.431       
scale   scale_sq        warp          4096      4096      64      128     SKIP  SKIP  11.904      0.369       
scale   scale_sq        warp          4096      4096      128     8       SKIP  SKIP  22.554      1.632       
scale   scale_sq        warp          4096      4096      128     16      SKIP  SKIP  14.816      0.823       
scale   scale_sq        warp          4096      4096      128     32      SKIP  SKIP  14.554      0.451       
scale   scale_sq        warp          4096      4096      128     64      SKIP  SKIP  12.131      0.370       
scale   scale_sq        warp          4096      4096      128     128     SKIP  SKIP  14.563      0.365       
scale   scale_sq        warp          4096      4096      256     8       SKIP  SKIP  16.295      1.033       
scale   scale_sq        warp          4096      4096      256     16      SKIP  SKIP  14.849      0.537       
scale   scale_sq        warp          4096      4096      256     32      SKIP  SKIP  12.143      0.371       
scale   scale_sq        warp          4096      4096      256     64      SKIP  SKIP  12.581      0.366       
scale   scale_sq        warp          4096      4096      256     128     SKIP  SKIP  12.681      0.406       
scale   scale_sq        warp          4096      4096      512     8       SKIP  SKIP  14.155      0.767       
scale   scale_sq        warp          4096      4096      512     16      SKIP  SKIP  14.222      0.417       
scale   scale_sq        warp          4096      4096      512     32      SKIP  SKIP  14.474      0.368       
scale   scale_sq        warp          4096      4096      512     64      SKIP  SKIP  16.405      0.445       
scale   scale_sq        warp          4096      4096      512     128     SKIP  SKIP  12.524      0.393       
scale   scale_tall      warp          8192      2048      64      8       SKIP  SKIP  31.888      3.148       
scale   scale_tall      warp          8192      2048      64      16      SKIP  SKIP  22.002      1.566       
scale   scale_tall      warp          8192      2048      64      32      SKIP  SKIP  14.538      0.806       
scale   scale_tall      warp          8192      2048      64      64      SKIP  SKIP  15.938      0.441       
scale   scale_tall      warp          8192      2048      64      128     SKIP  SKIP  12.342      0.394       
scale   scale_tall      warp          8192      2048      128     8       SKIP  SKIP  24.425      1.807       
scale   scale_tall      warp          8192      2048      128     16      SKIP  SKIP  18.045      0.908       
scale   scale_tall      warp          8192      2048      128     32      SKIP  SKIP  15.883      0.485       
scale   scale_tall      warp          8192      2048      128     64      SKIP  SKIP  14.986      0.372       
scale   scale_tall      warp          8192      2048      128     128     SKIP  SKIP  14.033      0.367       
scale   scale_tall      warp          8192      2048      256     8       SKIP  SKIP  17.869      1.288       
scale   scale_tall      warp          8192      2048      256     16      SKIP  SKIP  14.111      0.653       
scale   scale_tall      warp          8192      2048      256     32      SKIP  SKIP  12.618      0.378       
scale   scale_tall      warp          8192      2048      256     64      SKIP  SKIP  23.109      0.385       
scale   scale_tall      warp          8192      2048      256     128     SKIP  SKIP  16.476      0.435       
scale   scale_tall      warp          8192      2048      512     8       SKIP  SKIP  27.566      1.112       
scale   scale_tall      warp          8192      2048      512     16      SKIP  SKIP  17.363      0.567       
scale   scale_tall      warp          8192      2048      512     32      SKIP  SKIP  14.574      0.373       
scale   scale_tall      warp          8192      2048      512     64      SKIP  SKIP  14.057      0.477       
scale   scale_tall      warp          8192      2048      512     128     SKIP  SKIP  18.788      0.411       
scale   scale_wide      warp          2048      8192      64      8       SKIP  SKIP  34.004      2.900       
scale   scale_wide      warp          2048      8192      64      16      SKIP  SKIP  21.483      1.468       
scale   scale_wide      warp          2048      8192      64      32      SKIP  SKIP  15.611      0.756       
scale   scale_wide      warp          2048      8192      64      64      SKIP  SKIP  14.121      0.418       
scale   scale_wide      warp          2048      8192      64      128     SKIP  SKIP  13.016      0.369       
scale   scale_wide      warp          2048      8192      128     8       SKIP  SKIP  21.775      1.541       
scale   scale_wide      warp          2048      8192      128     16      SKIP  SKIP  15.164      0.781       
scale   scale_wide      warp          2048      8192      128     32      SKIP  SKIP  13.800      0.434       
scale   scale_wide      warp          2048      8192      128     64      SKIP  SKIP  12.967      0.366       
scale   scale_wide      warp          2048      8192      128     128     SKIP  SKIP  15.763      0.363       
scale   scale_wide      warp          2048      8192      256     8       SKIP  SKIP  16.317      0.912       
scale   scale_wide      warp          2048      8192      256     16      SKIP  SKIP  13.841      0.481       
scale   scale_wide      warp          2048      8192      256     32      SKIP  SKIP  13.649      0.367       
scale   scale_wide      warp          2048      8192      256     64      SKIP  SKIP  14.179      0.364       
scale   scale_wide      warp          2048      8192      256     128     SKIP  SKIP  14.971      0.398       
scale   scale_wide      warp          2048      8192      512     8       SKIP  SKIP  16.326      0.602       
scale   scale_wide      warp          2048      8192      512     16      SKIP  SKIP  16.358      0.371       
scale   scale_wide      warp          2048      8192      512     32      SKIP  SKIP  17.418      0.364       
scale   scale_wide      warp          2048      8192      512     64      SKIP  SKIP  19.444      0.413       
scale   scale_wide      warp          2048      8192      512     128     SKIP  SKIP  16.351      0.379       
small   small_1         warp_const_b  2         3         256     64      SKIP  PASS  1.254       0.007       
small   small_2         warp_const_b  3         1         256     64      SKIP  PASS  0.741       0.006       
small   small_3         warp_const_b  1         4         256     64      SKIP  PASS  0.680       0.008       
small   small_4         warp_const_b  3         4         256     64      SKIP  PASS  0.708       0.006       
medium  medium_1        warp_const_b  64        64        256     64      SKIP  SKIP  0.697       0.006       
medium  medium_2        warp_const_b  255       257       256     64      SKIP  SKIP  0.901       0.011       
medium  medium_3        warp_const_b  513       1025      256     64      SKIP  SKIP  1.707       0.047       
medium  medium_4        warp_const_b  1024      1024      256     64      SKIP  SKIP  3.002       0.085       
medium  medium_tail     warp_const_b  257       258       256     64      SKIP  SKIP  0.976       0.012       
large   large_1         warp_const_b  1023      2049      256     64      SKIP  SKIP  3.572       0.204       
large   large_2         warp_const_b  1537      2049      256     64      SKIP  SKIP  5.657       0.311       
tensara tensara_1       warp_const_b  4096      4096      256     64      SKIP  SKIP  23.960      1.893       
tensara tensara_2       warp_const_b  6144      4096      256     64      SKIP  SKIP  34.423      2.815       
tensara tensara_3       warp_const_b  7168      4096      256     64      SKIP  SKIP  41.133      3.299       
tensara tensara_4       warp_const_b  8192      4096      256     64      SKIP  SKIP  44.700      3.759       
tensara tensara_5       warp_const_b  9216      4096      256     64      SKIP  SKIP  48.936      4.251       
scale   scale_tensara_1 warp_const_b  4096      4096      64      8       SKIP  SKIP  30.402      3.400       
scale   scale_tensara_1 warp_const_b  4096      4096      64      16      SKIP  SKIP  20.082      1.658       
scale   scale_tensara_1 warp_const_b  4096      4096      64      32      SKIP  SKIP  18.865      1.343       
scale   scale_tensara_1 warp_const_b  4096      4096      64      64      SKIP  SKIP  18.178      1.310       
scale   scale_tensara_1 warp_const_b  4096      4096      64      128     SKIP  SKIP  18.960      1.506       
scale   scale_tensara_1 warp_const_b  4096      4096      128     8       SKIP  SKIP  27.254      2.566       
scale   scale_tensara_1 warp_const_b  4096      4096      128     16      SKIP  SKIP  21.360      1.665       
scale   scale_tensara_1 warp_const_b  4096      4096      128     32      SKIP  SKIP  20.990      1.536       
scale   scale_tensara_1 warp_const_b  4096      4096      128     64      SKIP  SKIP  21.093      1.604       
scale   scale_tensara_1 warp_const_b  4096      4096      128     128     SKIP  SKIP  21.089      1.754       
scale   scale_tensara_1 warp_const_b  4096      4096      256     8       SKIP  SKIP  26.060      2.641       
scale   scale_tensara_1 warp_const_b  4096      4096      256     16      SKIP  SKIP  22.367      1.815       
scale   scale_tensara_1 warp_const_b  4096      4096      256     32      SKIP  SKIP  24.899      1.841       
scale   scale_tensara_1 warp_const_b  4096      4096      256     64      SKIP  SKIP  25.603      1.896       
scale   scale_tensara_1 warp_const_b  4096      4096      256     128     SKIP  SKIP  22.300      1.890       
scale   scale_tensara_1 warp_const_b  4096      4096      512     8       SKIP  SKIP  26.440      2.592       
scale   scale_tensara_1 warp_const_b  4096      4096      512     16      SKIP  SKIP  24.171      1.955       
scale   scale_tensara_1 warp_const_b  4096      4096      512     32      SKIP  SKIP  24.043      2.189       
scale   scale_tensara_1 warp_const_b  4096      4096      512     64      SKIP  SKIP  25.839      2.124       
scale   scale_tensara_1 warp_const_b  4096      4096      512     128     SKIP  SKIP  24.323      1.921       
scale   scale_tensara_2 warp_const_b  6144      4096      64      8       SKIP  SKIP  46.119      5.092       
scale   scale_tensara_2 warp_const_b  6144      4096      64      16      SKIP  SKIP  33.084      2.479       
scale   scale_tensara_2 warp_const_b  6144      4096      64      32      SKIP  SKIP  27.133      1.916       
scale   scale_tensara_2 warp_const_b  6144      4096      64      64      SKIP  SKIP  30.403      1.966       
scale   scale_tensara_2 warp_const_b  6144      4096      64      128     SKIP  SKIP  31.944      2.274       
scale   scale_tensara_2 warp_const_b  6144      4096      128     8       SKIP  SKIP  38.543      3.868       
scale   scale_tensara_2 warp_const_b  6144      4096      128     16      SKIP  SKIP  33.464      2.511       
scale   scale_tensara_2 warp_const_b  6144      4096      128     32      SKIP  SKIP  31.418      2.296       
scale   scale_tensara_2 warp_const_b  6144      4096      128     64      SKIP  SKIP  32.081      2.473       
scale   scale_tensara_2 warp_const_b  6144      4096      128     128     SKIP  SKIP  33.807      2.651       
scale   scale_tensara_2 warp_const_b  6144      4096      256     8       SKIP  SKIP  42.309      3.952       
scale   scale_tensara_2 warp_const_b  6144      4096      256     16      SKIP  SKIP  30.963      2.731       
scale   scale_tensara_2 warp_const_b  6144      4096      256     32      SKIP  SKIP  32.117      2.798       
scale   scale_tensara_2 warp_const_b  6144      4096      256     64      SKIP  SKIP  36.927      2.855       
scale   scale_tensara_2 warp_const_b  6144      4096      256     128     SKIP  SKIP  33.323      2.846       
scale   scale_tensara_2 warp_const_b  6144      4096      512     8       SKIP  SKIP  39.135      3.898       
scale   scale_tensara_2 warp_const_b  6144      4096      512     16      SKIP  SKIP  34.262      2.932       
scale   scale_tensara_2 warp_const_b  6144      4096      512     32      SKIP  SKIP  36.844      3.201       
scale   scale_tensara_2 warp_const_b  6144      4096      512     64      SKIP  SKIP  33.445      3.184       
scale   scale_tensara_2 warp_const_b  6144      4096      512     128     SKIP  SKIP  32.830      2.938       
scale   scale_tensara_3 warp_const_b  7168      4096      64      8       SKIP  SKIP  80.766      5.938       
scale   scale_tensara_3 warp_const_b  7168      4096      64      16      SKIP  SKIP  68.817      2.893       
scale   scale_tensara_3 warp_const_b  7168      4096      64      32      SKIP  SKIP  68.870      2.299       
scale   scale_tensara_3 warp_const_b  7168      4096      64      64      SKIP  SKIP  60.462      2.292       
scale   scale_tensara_3 warp_const_b  7168      4096      64      128     SKIP  SKIP  68.084      2.647       
scale   scale_tensara_3 warp_const_b  7168      4096      128     8       SKIP  SKIP  68.357      4.486       
scale   scale_tensara_3 warp_const_b  7168      4096      128     16      SKIP  SKIP  38.082      2.936       
scale   scale_tensara_3 warp_const_b  7168      4096      128     32      SKIP  SKIP  33.742      2.716       
scale   scale_tensara_3 warp_const_b  7168      4096      128     64      SKIP  SKIP  33.760      2.806       
scale   scale_tensara_3 warp_const_b  7168      4096      128     128     SKIP  SKIP  36.656      3.073       
scale   scale_tensara_3 warp_const_b  7168      4096      256     8       SKIP  SKIP  45.667      4.627       
scale   scale_tensara_3 warp_const_b  7168      4096      256     16      SKIP  SKIP  38.671      3.180       
scale   scale_tensara_3 warp_const_b  7168      4096      256     32      SKIP  SKIP  36.621      3.286       
scale   scale_tensara_3 warp_const_b  7168      4096      256     64      SKIP  SKIP  38.907      3.311       
scale   scale_tensara_3 warp_const_b  7168      4096      256     128     SKIP  SKIP  38.295      3.314       
scale   scale_tensara_3 warp_const_b  7168      4096      512     8       SKIP  SKIP  44.999      4.532       
scale   scale_tensara_3 warp_const_b  7168      4096      512     16      SKIP  SKIP  37.492      3.393       
scale   scale_tensara_3 warp_const_b  7168      4096      512     32      SKIP  SKIP  41.246      3.829       
scale   scale_tensara_3 warp_const_b  7168      4096      512     64      SKIP  SKIP  44.792      3.757       
scale   scale_tensara_3 warp_const_b  7168      4096      512     128     SKIP  SKIP  44.961      3.395       
scale   scale_tensara_4 warp_const_b  8192      4096      64      8       SKIP  SKIP  67.619      6.786       
scale   scale_tensara_4 warp_const_b  8192      4096      64      16      SKIP  SKIP  41.935      3.303       
scale   scale_tensara_4 warp_const_b  8192      4096      64      32      SKIP  SKIP  36.960      2.605       
scale   scale_tensara_4 warp_const_b  8192      4096      64      64      SKIP  SKIP  37.300      2.620       
scale   scale_tensara_4 warp_const_b  8192      4096      64      128     SKIP  SKIP  40.768      3.052       
scale   scale_tensara_4 warp_const_b  8192      4096      128     8       SKIP  SKIP  51.901      5.127       
scale   scale_tensara_4 warp_const_b  8192      4096      128     16      SKIP  SKIP  39.296      3.359       
scale   scale_tensara_4 warp_const_b  8192      4096      128     32      SKIP  SKIP  38.587      3.064       
scale   scale_tensara_4 warp_const_b  8192      4096      128     64      SKIP  SKIP  62.062      3.240       
scale   scale_tensara_4 warp_const_b  8192      4096      128     128     SKIP  SKIP  82.576      3.512       
scale   scale_tensara_4 warp_const_b  8192      4096      256     8       SKIP  SKIP  76.707      5.272       
scale   scale_tensara_4 warp_const_b  8192      4096      256     16      SKIP  SKIP  63.001      3.624       
scale   scale_tensara_4 warp_const_b  8192      4096      256     32      SKIP  SKIP  44.261      3.764       
scale   scale_tensara_4 warp_const_b  8192      4096      256     64      SKIP  SKIP  46.378      3.796       
scale   scale_tensara_4 warp_const_b  8192      4096      256     128     SKIP  SKIP  43.853      3.763       
scale   scale_tensara_4 warp_const_b  8192      4096      512     8       SKIP  SKIP  78.908      5.179       
scale   scale_tensara_4 warp_const_b  8192      4096      512     16      SKIP  SKIP  70.936      3.871       
scale   scale_tensara_4 warp_const_b  8192      4096      512     32      SKIP  SKIP  80.687      4.432       
scale   scale_tensara_4 warp_const_b  8192      4096      512     64      SKIP  SKIP  75.273      4.357       
scale   scale_tensara_4 warp_const_b  8192      4096      512     128     SKIP  SKIP  44.903      3.860       
scale   scale_tensara_5 warp_const_b  9216      4096      64      8       SKIP  SKIP  67.924      7.626       
scale   scale_tensara_5 warp_const_b  9216      4096      64      16      SKIP  SKIP  49.724      3.718       
scale   scale_tensara_5 warp_const_b  9216      4096      64      32      SKIP  SKIP  41.160      2.914       
scale   scale_tensara_5 warp_const_b  9216      4096      64      64      SKIP  SKIP  39.030      2.994       
scale   scale_tensara_5 warp_const_b  9216      4096      64      128     SKIP  SKIP  43.680      3.485       
scale   scale_tensara_5 warp_const_b  9216      4096      128     8       SKIP  SKIP  63.249      5.763       
scale   scale_tensara_5 warp_const_b  9216      4096      128     16      SKIP  SKIP  47.133      3.748       
scale   scale_tensara_5 warp_const_b  9216      4096      128     32      SKIP  SKIP  44.470      3.454       
scale   scale_tensara_5 warp_const_b  9216      4096      128     64      SKIP  SKIP  63.042      3.661       
scale   scale_tensara_5 warp_const_b  9216      4096      128     128     SKIP  SKIP  48.487      3.968       
scale   scale_tensara_5 warp_const_b  9216      4096      256     8       SKIP  SKIP  62.047      5.955       
scale   scale_tensara_5 warp_const_b  9216      4096      256     16      SKIP  SKIP  50.105      4.116       
scale   scale_tensara_5 warp_const_b  9216      4096      256     32      SKIP  SKIP  48.185      4.154       
scale   scale_tensara_5 warp_const_b  9216      4096      256     64      SKIP  SKIP  52.348      4.269       
scale   scale_tensara_5 warp_const_b  9216      4096      256     128     SKIP  SKIP  52.865      4.275       
scale   scale_tensara_5 warp_const_b  9216      4096      512     8       SKIP  SKIP  77.057      5.825       
scale   scale_tensara_5 warp_const_b  9216      4096      512     16      SKIP  SKIP  58.486      4.374       
scale   scale_tensara_5 warp_const_b  9216      4096      512     32      SKIP  SKIP  62.831      4.843       
scale   scale_tensara_5 warp_const_b  9216      4096      512     64      SKIP  SKIP  84.856      4.837       
scale   scale_tensara_5 warp_const_b  9216      4096      512     128     SKIP  SKIP  57.724      4.313       
shape   shape_tall      warp_const_b  8192      1024      256     64      SKIP  SKIP  12.200      0.634       
shape   shape_wide      warp_const_b  1024      8192      256     64      SKIP  SKIP  13.164      1.048       
shape   shape_odd       warp_const_b  4097      2049      256     64      SKIP  SKIP  38.167      0.805       
shape   shape_rect      warp_const_b  2049      4097      256     64      SKIP  SKIP  28.161      0.976       
scale   scale_sq        warp_const_b  4096      4096      64      8       SKIP  SKIP  33.769      3.402       
scale   scale_sq        warp_const_b  4096      4096      64      16      SKIP  SKIP  41.064      1.661       
scale   scale_sq        warp_const_b  4096      4096      64      32      SKIP  SKIP  40.065      1.277       
scale   scale_sq        warp_const_b  4096      4096      64      64      SKIP  SKIP  30.702      1.319       
scale   scale_sq        warp_const_b  4096      4096      64      128     SKIP  SKIP  34.788      1.503       
scale   scale_sq        warp_const_b  4096      4096      128     8       SKIP  SKIP  36.951      2.568       
scale   scale_sq        warp_const_b  4096      4096      128     16      SKIP  SKIP  31.131      1.677       
scale   scale_sq        warp_const_b  4096      4096      128     32      SKIP  SKIP  24.660      1.533       
scale   scale_sq        warp_const_b  4096      4096      128     64      SKIP  SKIP  31.315      1.619       
scale   scale_sq        warp_const_b  4096      4096      128     128     SKIP  SKIP  34.190      1.752       
scale   scale_sq        warp_const_b  4096      4096      256     8       SKIP  SKIP  31.292      2.640       
scale   scale_sq        warp_const_b  4096      4096      256     16      SKIP  SKIP  25.075      1.807       
scale   scale_sq        warp_const_b  4096      4096      256     32      SKIP  SKIP  21.730      1.858       
scale   scale_sq        warp_const_b  4096      4096      256     64      SKIP  SKIP  23.762      1.900       
scale   scale_sq        warp_const_b  4096      4096      256     128     SKIP  SKIP  24.555      1.901       
scale   scale_sq        warp_const_b  4096      4096      512     8       SKIP  SKIP  26.109      2.593       
scale   scale_sq        warp_const_b  4096      4096      512     16      SKIP  SKIP  22.366      1.952       
scale   scale_sq        warp_const_b  4096      4096      512     32      SKIP  SKIP  23.246      2.173       
scale   scale_sq        warp_const_b  4096      4096      512     64      SKIP  SKIP  27.206      2.129       
scale   scale_sq        warp_const_b  4096      4096      512     128     SKIP  SKIP  24.838      1.907       
scale   scale_tall      warp_const_b  8192      2048      64      8       SKIP  SKIP  37.658      3.588       
scale   scale_tall      warp_const_b  8192      2048      64      16      SKIP  SKIP  20.354      1.751       
scale   scale_tall      warp_const_b  8192      2048      64      32      SKIP  SKIP  22.586      1.283       
scale   scale_tall      warp_const_b  8192      2048      64      64      SKIP  SKIP  17.449      1.246       
scale   scale_tall      warp_const_b  8192      2048      64      128     SKIP  SKIP  18.688      1.265       
scale   scale_tall      warp_const_b  8192      2048      128     8       SKIP  SKIP  28.874      2.792       
scale   scale_tall      warp_const_b  8192      2048      128     16      SKIP  SKIP  18.265      1.388       
scale   scale_tall      warp_const_b  8192      2048      128     32      SKIP  SKIP  20.756      1.457       
scale   scale_tall      warp_const_b  8192      2048      128     64      SKIP  SKIP  21.136      1.396       
scale   scale_tall      warp_const_b  8192      2048      128     128     SKIP  SKIP  18.656      1.384       
scale   scale_tall      warp_const_b  8192      2048      256     8       SKIP  SKIP  28.832      2.913       
scale   scale_tall      warp_const_b  8192      2048      256     16      SKIP  SKIP  21.842      1.671       
scale   scale_tall      warp_const_b  8192      2048      256     32      SKIP  SKIP  20.107      1.589       
scale   scale_tall      warp_const_b  8192      2048      256     64      SKIP  SKIP  19.101      1.539       
scale   scale_tall      warp_const_b  8192      2048      256     128     SKIP  SKIP  22.282      1.490       
scale   scale_tall      warp_const_b  8192      2048      512     8       SKIP  SKIP  27.126      2.899       
scale   scale_tall      warp_const_b  8192      2048      512     16      SKIP  SKIP  24.238      1.991       
scale   scale_tall      warp_const_b  8192      2048      512     32      SKIP  SKIP  22.078      1.843       
scale   scale_tall      warp_const_b  8192      2048      512     64      SKIP  SKIP  24.148      1.909       
scale   scale_tall      warp_const_b  8192      2048      512     128     SKIP  SKIP  20.278      1.664       
scale   scale_wide      warp_const_b  2048      8192      64      8       SKIP  SKIP  31.350      3.298       
scale   scale_wide      warp_const_b  2048      8192      64      16      SKIP  SKIP  19.724      1.620       
scale   scale_wide      warp_const_b  2048      8192      64      32      SKIP  SKIP  21.368      1.366       
scale   scale_wide      warp_const_b  2048      8192      64      64      SKIP  SKIP  19.960      1.366       
scale   scale_wide      warp_const_b  2048      8192      64      128     SKIP  SKIP  21.277      1.639       
scale   scale_wide      warp_const_b  2048      8192      128     8       SKIP  SKIP  29.501      2.460       
scale   scale_wide      warp_const_b  2048      8192      128     16      SKIP  SKIP  24.604      1.641       
scale   scale_wide      warp_const_b  2048      8192      128     32      SKIP  SKIP  20.079      1.588       
scale   scale_wide      warp_const_b  2048      8192      128     64      SKIP  SKIP  21.051      1.801       
scale   scale_wide      warp_const_b  2048      8192      128     128     SKIP  SKIP  23.759      2.026       
scale   scale_wide      warp_const_b  2048      8192      256     8       SKIP  SKIP  28.325      2.507       
scale   scale_wide      warp_const_b  2048      8192      256     16      SKIP  SKIP  20.708      1.748       
scale   scale_wide      warp_const_b  2048      8192      256     32      SKIP  SKIP  22.426      2.097       
scale   scale_wide      warp_const_b  2048      8192      256     64      SKIP  SKIP  24.675      2.151       
scale   scale_wide      warp_const_b  2048      8192      256     128     SKIP  SKIP  23.837      2.164       
scale   scale_wide      warp_const_b  2048      8192      512     8       SKIP  SKIP  24.974      2.461       
scale   scale_wide      warp_const_b  2048      8192      512     16      SKIP  SKIP  22.690      2.072       
scale   scale_wide      warp_const_b  2048      8192      512     32      SKIP  SKIP  26.542      2.348       
scale   scale_wide      warp_const_b  2048      8192      512     64      SKIP  SKIP  25.738      2.413       
scale   scale_wide      warp_const_b  2048      8192      512     128     SKIP  SKIP  24.288      2.106       
small   small_1         warp_per_row  2         3         256     64      SKIP  PASS  1.008       0.006       
small   small_2         warp_per_row  3         1         256     64      SKIP  PASS  0.612       0.005       
small   small_3         warp_per_row  1         4         256     64      SKIP  PASS  0.569       0.005       
small   small_4         warp_per_row  3         4         256     64      SKIP  PASS  0.555       0.005       
medium  medium_1        warp_per_row  64        64        256     64      SKIP  SKIP  0.637       0.006       
medium  medium_2        warp_per_row  255       257       256     64      SKIP  SKIP  0.598       0.006       
medium  medium_3        warp_per_row  513       1025      256     64      SKIP  SKIP  1.148       0.012       
medium  medium_4        warp_per_row  1024      1024      256     64      SKIP  SKIP  1.519       0.028       
medium  medium_tail     warp_per_row  257       258       256     64      SKIP  SKIP  0.638       0.005       
large   large_1         warp_per_row  1023      2049      256     64      SKIP  SKIP  2.420       0.051       
large   large_2         warp_per_row  1537      2049      256     64      SKIP  SKIP  3.597       0.080       
tensara tensara_1       warp_per_row  4096      4096      256     64      SKIP  SKIP  13.895      0.362       
tensara tensara_2       warp_per_row  6144      4096      256     64      SKIP  SKIP  21.468      0.542       
tensara tensara_3       warp_per_row  7168      4096      256     64      SKIP  SKIP  24.243      0.632       
tensara tensara_4       warp_per_row  8192      4096      256     64      SKIP  SKIP  27.274      0.745       
tensara tensara_5       warp_per_row  9216      4096      256     64      SKIP  SKIP  32.720      0.812       
scale   scale_tensara_1 warp_per_row  4096      4096      64      8       SKIP  SKIP  29.796      2.980       
scale   scale_tensara_1 warp_per_row  4096      4096      64      16      SKIP  SKIP  21.522      1.503       
scale   scale_tensara_1 warp_per_row  4096      4096      64      32      SKIP  SKIP  24.452      0.768       
scale   scale_tensara_1 warp_per_row  4096      4096      64      64      SKIP  SKIP  28.609      0.428       
scale   scale_tensara_1 warp_per_row  4096      4096      64      128     SKIP  SKIP  19.201      0.368       
scale   scale_tensara_1 warp_per_row  4096      4096      128     8       SKIP  SKIP  21.650      1.527       
scale   scale_tensara_1 warp_per_row  4096      4096      128     16      SKIP  SKIP  21.853      0.772       
scale   scale_tensara_1 warp_per_row  4096      4096      128     32      SKIP  SKIP  14.266      0.423       
scale   scale_tensara_1 warp_per_row  4096      4096      128     64      SKIP  SKIP  15.515      0.367       
scale   scale_tensara_1 warp_per_row  4096      4096      128     128     SKIP  SKIP  14.809      0.364       
scale   scale_tensara_1 warp_per_row  4096      4096      256     8       SKIP  SKIP  18.831      0.782       
scale   scale_tensara_1 warp_per_row  4096      4096      256     16      SKIP  SKIP  25.291      0.424       
scale   scale_tensara_1 warp_per_row  4096      4096      256     32      SKIP  SKIP  17.626      0.369       
scale   scale_tensara_1 warp_per_row  4096      4096      256     64      SKIP  SKIP  29.631      0.365       
scale   scale_tensara_1 warp_per_row  4096      4096      256     128     SKIP  SKIP  26.470      0.389       
scale   scale_tensara_1 warp_per_row  4096      4096      512     8       SKIP  SKIP  32.483      0.440       
scale   scale_tensara_1 warp_per_row  4096      4096      512     16      SKIP  SKIP  18.760      0.368       
scale   scale_tensara_1 warp_per_row  4096      4096      512     32      SKIP  SKIP  18.550      0.365       
