Timing samples: mode=median repeats=5 warmup=1 metric=kernel_ms
CPU reference implemented: yes
GPU kernel implemented: yes

group   name              kernel      rows      cols      block_x grid_x  cpu   gpu   total_ms    kernel_ms   
scale   scale_tensara_3   shared_mem  2048      8192      64      128     SKIP  SKIP  45.102      1.620       
scale   scale_tensara_3   shared_mem  2048      8192      128     8       SKIP  SKIP  70.299      7.392       
scale   scale_tensara_3   shared_mem  2048      8192      128     16      SKIP  SKIP  45.320      3.712       
scale   scale_tensara_3   shared_mem  2048      8192      128     32      SKIP  SKIP  38.268      2.373       
scale   scale_tensara_3   shared_mem  2048      8192      128     64      SKIP  SKIP  33.904      1.614       
scale   scale_tensara_3   shared_mem  2048      8192      128     128     SKIP  SKIP  30.956      1.182       
scale   scale_tensara_3   shared_mem  2048      8192      256     8       SKIP  SKIP  46.048      3.794       
scale   scale_tensara_3   shared_mem  2048      8192      256     16      SKIP  SKIP  37.401      1.960       
scale   scale_tensara_3   shared_mem  2048      8192      256     32      SKIP  SKIP  32.025      1.430       
scale   scale_tensara_3   shared_mem  2048      8192      256     64      SKIP  SKIP  34.528      1.162       
scale   scale_tensara_3   shared_mem  2048      8192      256     128     SKIP  SKIP  35.533      1.300       
scale   scale_tensara_3   shared_mem  2048      8192      512     8       SKIP  SKIP  39.126      2.193       
scale   scale_tensara_3   shared_mem  2048      8192      512     16      SKIP  SKIP  32.688      1.169       
scale   scale_tensara_3   shared_mem  2048      8192      512     32      SKIP  SKIP  28.950      0.992       
scale   scale_tensara_3   shared_mem  2048      8192      512     64      SKIP  SKIP  30.731      1.285       
scale   scale_tensara_3   shared_mem  2048      8192      512     128     SKIP  SKIP  30.105      1.157       
scale   scale_tensara_4   shared_mem  512       16384     64      8       SKIP  SKIP  58.857      7.436       
scale   scale_tensara_4   shared_mem  512       16384     64      16      SKIP  SKIP  36.079      3.924       
scale   scale_tensara_4   shared_mem  512       16384     64      32      SKIP  SKIP  29.983      2.758       
scale   scale_tensara_4   shared_mem  512       16384     64      64      SKIP  SKIP  21.308      1.440       
scale   scale_tensara_4   shared_mem  512       16384     64      128     SKIP  SKIP  16.544      0.820       
scale   scale_tensara_4   shared_mem  512       16384     128     8       SKIP  SKIP  35.905      3.769       
scale   scale_tensara_4   shared_mem  512       16384     128     16      SKIP  SKIP  24.963      2.039       
scale   scale_tensara_4   shared_mem  512       16384     128     32      SKIP  SKIP  20.910      1.457       
scale   scale_tensara_4   shared_mem  512       16384     128     64      SKIP  SKIP  16.622      0.814       
scale   scale_tensara_4   shared_mem  512       16384     128     128     SKIP  SKIP  17.484      0.587       
scale   scale_tensara_4   shared_mem  512       16384     256     8       SKIP  SKIP  23.674      1.994       
scale   scale_tensara_4   shared_mem  512       16384     256     16      SKIP  SKIP  18.833      1.144       
scale   scale_tensara_4   shared_mem  512       16384     256     32      SKIP  SKIP  17.329      0.825       
scale   scale_tensara_4   shared_mem  512       16384     256     64      SKIP  SKIP  15.340      0.590       
scale   scale_tensara_4   shared_mem  512       16384     256     128     SKIP  SKIP  15.871      0.646       
scale   scale_tensara_4   shared_mem  512       16384     512     8       SKIP  SKIP  19.566      1.094       
scale   scale_tensara_4   shared_mem  512       16384     512     16      SKIP  SKIP  17.739      0.671       
scale   scale_tensara_4   shared_mem  512       16384     512     32      SKIP  SKIP  15.512      0.589       
scale   scale_tensara_4   shared_mem  512       16384     512     64      SKIP  SKIP  18.570      0.652       
scale   scale_tensara_4   shared_mem  512       16384     512     128     SKIP  SKIP  15.013      0.593       
small   sample_2x4        shared_mem_float42         4         256     64      SKIP  PASS  1.007       0.033       
small   tail_2x3          shared_mem_float42         3         256     64      SKIP  PASS  0.809       0.025       
tensara tensara_1         shared_mem_float41024      1024      256     64      SKIP  SKIP  2.975       0.055       
tensara tensara_2         shared_mem_float41024      4096      256     64      SKIP  SKIP  10.804      0.219       
tensara tensara_3         shared_mem_float42048      8192      256     64      SKIP  SKIP  34.959      1.027       
tensara tensara_4         shared_mem_float4512       16384     256     64      SKIP  SKIP  18.394      0.568       
scale   scale_tensara_1   shared_mem_float41024      1024      64      8       SKIP  SKIP  5.077       0.340       
scale   scale_tensara_1   shared_mem_float41024      1024      64      16      SKIP  SKIP  3.583       0.177       
scale   scale_tensara_1   shared_mem_float41024      1024      64      32      SKIP  SKIP  3.235       0.099       
scale   scale_tensara_1   shared_mem_float41024      1024      64      64      SKIP  SKIP  3.322       0.063       
scale   scale_tensara_1   shared_mem_float41024      1024      64      128     SKIP  SKIP  2.846       0.056       
scale   scale_tensara_1   shared_mem_float41024      1024      128     8       SKIP  SKIP  3.914       0.225       
scale   scale_tensara_1   shared_mem_float41024      1024      128     16      SKIP  SKIP  2.849       0.120       
scale   scale_tensara_1   shared_mem_float41024      1024      128     32      SKIP  SKIP  2.510       0.071       
scale   scale_tensara_1   shared_mem_float41024      1024      128     64      SKIP  SKIP  2.344       0.053       
scale   scale_tensara_1   shared_mem_float41024      1024      128     128     SKIP  SKIP  2.385       0.054       
scale   scale_tensara_1   shared_mem_float41024      1024      256     8       SKIP  SKIP  3.426       0.184       
scale   scale_tensara_1   shared_mem_float41024      1024      256     16      SKIP  SKIP  2.665       0.096       
scale   scale_tensara_1   shared_mem_float41024      1024      256     32      SKIP  SKIP  2.483       0.059       
scale   scale_tensara_1   shared_mem_float41024      1024      256     64      SKIP  SKIP  2.441       0.054       
scale   scale_tensara_1   shared_mem_float41024      1024      256     128     SKIP  SKIP  2.378       0.057       
scale   scale_tensara_1   shared_mem_float41024      1024      512     8       SKIP  SKIP  3.281       0.211       
scale   scale_tensara_1   shared_mem_float41024      1024      512     16      SKIP  SKIP  2.743       0.111       
scale   scale_tensara_1   shared_mem_float41024      1024      512     32      SKIP  SKIP  2.451       0.072       
scale   scale_tensara_1   shared_mem_float41024      1024      512     64      SKIP  SKIP  2.767       0.077       
scale   scale_tensara_1   shared_mem_float41024      1024      512     128     SKIP  SKIP  2.595       0.063       
scale   scale_tensara_2   shared_mem_float41024      4096      64      8       SKIP  SKIP  13.450      1.176       
scale   scale_tensara_2   shared_mem_float41024      4096      64      16      SKIP  SKIP  11.612      0.634       
scale   scale_tensara_2   shared_mem_float41024      4096      64      32      SKIP  SKIP  8.403       0.424       
scale   scale_tensara_2   shared_mem_float41024      4096      64      64      SKIP  SKIP  7.589       0.309       
scale   scale_tensara_2   shared_mem_float41024      4096      64      128     SKIP  SKIP  7.893       0.292       
scale   scale_tensara_2   shared_mem_float41024      4096      128     8       SKIP  SKIP  9.884       0.657       
scale   scale_tensara_2   shared_mem_float41024      4096      128     16      SKIP  SKIP  8.517       0.367       
scale   scale_tensara_2   shared_mem_float41024      4096      128     32      SKIP  SKIP  7.119       0.254       
scale   scale_tensara_2   shared_mem_float41024      4096      128     64      SKIP  SKIP  7.439       0.234       
scale   scale_tensara_2   shared_mem_float41024      4096      128     128     SKIP  SKIP  7.443       0.260       
scale   scale_tensara_2   shared_mem_float41024      4096      256     8       SKIP  SKIP  8.650       0.417       
scale   scale_tensara_2   shared_mem_float41024      4096      256     16      SKIP  SKIP  7.621       0.260       
scale   scale_tensara_2   shared_mem_float41024      4096      256     32      SKIP  SKIP  7.711       0.202       
scale   scale_tensara_2   shared_mem_float41024      4096      256     64      SKIP  SKIP  7.448       0.219       
scale   scale_tensara_2   shared_mem_float41024      4096      256     128     SKIP  SKIP  7.407       0.269       
scale   scale_tensara_2   shared_mem_float41024      4096      512     8       SKIP  SKIP  8.145       0.342       
scale   scale_tensara_2   shared_mem_float41024      4096      512     16      SKIP  SKIP  7.128       0.209       
scale   scale_tensara_2   shared_mem_float41024      4096      512     32      SKIP  SKIP  7.187       0.201       
scale   scale_tensara_2   shared_mem_float41024      4096      512     64      SKIP  SKIP  7.208       0.239       
scale   scale_tensara_2   shared_mem_float41024      4096      512     128     SKIP  SKIP  9.282       0.220       
scale   scale_tensara_3   shared_mem_float42048      8192      64      8       SKIP  SKIP  63.064      6.216       
scale   scale_tensara_3   shared_mem_float42048      8192      64      16      SKIP  SKIP  41.316      3.010       
scale   scale_tensara_3   shared_mem_float42048      8192      64      32      SKIP  SKIP  38.951      2.103       
scale   scale_tensara_3   shared_mem_float42048      8192      64      64      SKIP  SKIP  40.964      1.696       
scale   scale_tensara_3   shared_mem_float42048      8192      64      128     SKIP  SKIP  37.478      1.294       
scale   scale_tensara_3   shared_mem_float42048      8192      128     8       SKIP  SKIP  51.859      3.366       
scale   scale_tensara_3   shared_mem_float42048      8192      128     16      SKIP  SKIP  60.523      1.697       
scale   scale_tensara_3   shared_mem_float42048      8192      128     32      SKIP  SKIP  30.979      1.249       
scale   scale_tensara_3   shared_mem_float42048      8192      128     64      SKIP  SKIP  30.204      1.137       
scale   scale_tensara_3   shared_mem_float42048      8192      128     128     SKIP  SKIP  28.950      1.127       
scale   scale_tensara_3   shared_mem_float42048      8192      256     8       SKIP  SKIP  35.412      1.745       
scale   scale_tensara_3   shared_mem_float42048      8192      256     16      SKIP  SKIP  40.550      0.938       
scale   scale_tensara_3   shared_mem_float42048      8192      256     32      SKIP  SKIP  30.301      0.906       
scale   scale_tensara_3   shared_mem_float42048      8192      256     64      SKIP  SKIP  28.831      1.032       
scale   scale_tensara_3   shared_mem_float42048      8192      256     128     SKIP  SKIP  30.658      1.167       
scale   scale_tensara_3   shared_mem_float42048      8192      512     8       SKIP  SKIP  30.997      1.210       
scale   scale_tensara_3   shared_mem_float42048      8192      512     16      SKIP  SKIP  31.145      0.813       
scale   scale_tensara_3   shared_mem_float42048      8192      512     32      SKIP  SKIP  31.306      0.857       
scale   scale_tensara_3   shared_mem_float42048      8192      512     64      SKIP  SKIP  37.136      1.084       
scale   scale_tensara_3   shared_mem_float42048      8192      512     128     SKIP  SKIP  32.103      1.039       
scale   scale_tensara_4   shared_mem_float4512       16384     64      8       SKIP  SKIP  33.728      3.357       
scale   scale_tensara_4   shared_mem_float4512       16384     64      16      SKIP  SKIP  27.274      1.881       
scale   scale_tensara_4   shared_mem_float4512       16384     64      32      SKIP  SKIP  24.703      1.545       
scale   scale_tensara_4   shared_mem_float4512       16384     64      64      SKIP  SKIP  21.735      0.972       
scale   scale_tensara_4   shared_mem_float4512       16384     64      128     SKIP  SKIP  18.289      0.662       
scale   scale_tensara_4   shared_mem_float4512       16384     128     8       SKIP  SKIP  23.316      1.758       
scale   scale_tensara_4   shared_mem_float4512       16384     128     16      SKIP  SKIP  19.276      1.007       
scale   scale_tensara_4   shared_mem_float4512       16384     128     32      SKIP  SKIP  18.691      0.872       
scale   scale_tensara_4   shared_mem_float4512       16384     128     64      SKIP  SKIP  18.027      0.654       
scale   scale_tensara_4   shared_mem_float4512       16384     128     128     SKIP  SKIP  16.817      0.570       
scale   scale_tensara_4   shared_mem_float4512       16384     256     8       SKIP  SKIP  19.293      0.973       
scale   scale_tensara_4   shared_mem_float4512       16384     256     16      SKIP  SKIP  18.486      0.617       
scale   scale_tensara_4   shared_mem_float4512       16384     256     32      SKIP  SKIP  16.046      0.601       
scale   scale_tensara_4   shared_mem_float4512       16384     256     64      SKIP  SKIP  18.340      0.568       
scale   scale_tensara_4   shared_mem_float4512       16384     256     128     SKIP  SKIP  18.542      0.629       
scale   scale_tensara_4   shared_mem_float4512       16384     512     8       SKIP  SKIP  18.591      0.599       
scale   scale_tensara_4   shared_mem_float4512       16384     512     16      SKIP  SKIP  16.906      0.470       
scale   scale_tensara_4   shared_mem_float4512       16384     512     32      SKIP  SKIP  16.232      0.528       
scale   scale_tensara_4   shared_mem_float4512       16384     512     64      SKIP  SKIP  18.859      0.596       
scale   scale_tensara_4   shared_mem_float4512       16384     512     128     SKIP  SKIP  17.187      0.566       
small   sample_2x4        shared_mem_float4_store2         4         256     64      SKIP  PASS  0.958       0.006       
small   tail_2x3          shared_mem_float4_store2         3         256     64      SKIP  PASS  0.512       0.006       
tensara tensara_1         shared_mem_float4_store1024      1024      256     64      SKIP  SKIP  2.320       0.052       
tensara tensara_2         shared_mem_float4_store1024      4096      256     64      SKIP  SKIP  8.324       0.229       
tensara tensara_3         shared_mem_float4_store2048      8192      256     64      SKIP  SKIP  31.759      1.100       
tensara tensara_4         shared_mem_float4_store512       16384     256     64      SKIP  SKIP  15.683      0.562       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      64      8       SKIP  SKIP  4.290       0.286       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      64      16      SKIP  SKIP  3.264       0.150       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      64      32      SKIP  SKIP  2.862       0.085       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      64      64      SKIP  SKIP  3.229       0.057       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      64      128     SKIP  SKIP  3.064       0.053       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      128     8       SKIP  SKIP  3.631       0.201       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      128     16      SKIP  SKIP  3.044       0.109       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      128     32      SKIP  SKIP  2.321       0.065       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      128     64      SKIP  SKIP  3.131       0.052       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      128     128     SKIP  SKIP  2.476       0.053       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      256     8       SKIP  SKIP  3.023       0.170       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      256     16      SKIP  SKIP  2.752       0.092       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      256     32      SKIP  SKIP  2.187       0.058       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      256     64      SKIP  SKIP  2.469       0.056       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      256     128     SKIP  SKIP  2.834       0.058       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      512     8       SKIP  SKIP  3.232       0.208       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      512     16      SKIP  SKIP  2.919       0.110       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      512     32      SKIP  SKIP  3.077       0.070       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      512     64      SKIP  SKIP  2.901       0.072       
scale   scale_tensara_1   shared_mem_float4_store1024      1024      512     128     SKIP  SKIP  2.392       0.059       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      64      8       SKIP  SKIP  13.033      0.911       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      64      16      SKIP  SKIP  9.895       0.482       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      64      32      SKIP  SKIP  8.051       0.293       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      64      64      SKIP  SKIP  7.601       0.244       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      64      128     SKIP  SKIP  8.008       0.276       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      128     8       SKIP  SKIP  9.527       0.539       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      128     16      SKIP  SKIP  8.220       0.308       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      128     32      SKIP  SKIP  7.736       0.214       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      128     64      SKIP  SKIP  8.813       0.231       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      128     128     SKIP  SKIP  8.913       0.274       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      256     8       SKIP  SKIP  8.405       0.371       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      256     16      SKIP  SKIP  7.931       0.244       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      256     32      SKIP  SKIP  7.074       0.195       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      256     64      SKIP  SKIP  7.431       0.229       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      256     128     SKIP  SKIP  7.562       0.281       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      512     8       SKIP  SKIP  8.081       0.321       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      512     16      SKIP  SKIP  7.480       0.210       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      512     32      SKIP  SKIP  7.339       0.196       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      512     64      SKIP  SKIP  7.989       0.244       
scale   scale_tensara_2   shared_mem_float4_store1024      4096      512     128     SKIP  SKIP  7.393       0.228       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      64      8       SKIP  SKIP  49.103      3.969       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      64      16      SKIP  SKIP  36.887      2.017       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      64      32      SKIP  SKIP  35.468      1.393       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      64      64      SKIP  SKIP  33.111      1.158       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      64      128     SKIP  SKIP  32.609      1.113       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      128     8       SKIP  SKIP  37.377      2.214       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      128     16      SKIP  SKIP  30.405      1.175       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      128     32      SKIP  SKIP  28.086      0.981       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      128     64      SKIP  SKIP  29.406      1.097       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      128     128     SKIP  SKIP  29.921      1.111       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      256     8       SKIP  SKIP  33.034      1.316       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      256     16      SKIP  SKIP  28.012      0.880       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      256     32      SKIP  SKIP  30.606      0.895       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      256     64      SKIP  SKIP  46.753      1.095       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      256     128     SKIP  SKIP  30.335      1.144       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      512     8       SKIP  SKIP  33.255      1.084       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      512     16      SKIP  SKIP  28.313      0.816       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      512     32      SKIP  SKIP  28.322      0.891       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      512     64      SKIP  SKIP  32.679      1.150       
scale   scale_tensara_3   shared_mem_float4_store2048      8192      512     128     SKIP  SKIP  29.541      1.099       
scale   scale_tensara_4   shared_mem_float4_store512       16384     64      8       SKIP  SKIP  24.747      1.990       
scale   scale_tensara_4   shared_mem_float4_store512       16384     64      16      SKIP  SKIP  20.704      1.116       
scale   scale_tensara_4   shared_mem_float4_store512       16384     64      32      SKIP  SKIP  22.664      0.837       
scale   scale_tensara_4   shared_mem_float4_store512       16384     64      64      SKIP  SKIP  16.147      0.586       
scale   scale_tensara_4   shared_mem_float4_store512       16384     64      128     SKIP  SKIP  17.175      0.559       
scale   scale_tensara_4   shared_mem_float4_store512       16384     128     8       SKIP  SKIP  19.119      1.081       
scale   scale_tensara_4   shared_mem_float4_store512       16384     128     16      SKIP  SKIP  15.909      0.653       
scale   scale_tensara_4   shared_mem_float4_store512       16384     128     32      SKIP  SKIP  16.162      0.585       
scale   scale_tensara_4   shared_mem_float4_store512       16384     128     64      SKIP  SKIP  15.872      0.558       
scale   scale_tensara_4   shared_mem_float4_store512       16384     128     128     SKIP  SKIP  14.528      0.559       
scale   scale_tensara_4   shared_mem_float4_store512       16384     256     8       SKIP  SKIP  16.263      0.635       
scale   scale_tensara_4   shared_mem_float4_store512       16384     256     16      SKIP  SKIP  14.793      0.465       
scale   scale_tensara_4   shared_mem_float4_store512       16384     256     32      SKIP  SKIP  15.950      0.550       
scale   scale_tensara_4   shared_mem_float4_store512       16384     256     64      SKIP  SKIP  15.188      0.560       
scale   scale_tensara_4   shared_mem_float4_store512       16384     256     128     SKIP  SKIP  16.441      0.574       
scale   scale_tensara_4   shared_mem_float4_store512       16384     512     8       SKIP  SKIP  15.499      0.467       
scale   scale_tensara_4   shared_mem_float4_store512       16384     512     16      SKIP  SKIP  15.486      0.461       
scale   scale_tensara_4   shared_mem_float4_store512       16384     512     32      SKIP  SKIP  15.529      0.553       
scale   scale_tensara_4   shared_mem_float4_store512       16384     512     64      SKIP  SKIP  15.858      0.581       
scale   scale_tensara_4   shared_mem_float4_store512       16384     512     128     SKIP  SKIP  15.648      0.560       
small   sample_2x4        warp        2         4         256     64      SKIP  PASS  0.696       0.006       
small   tail_2x3          warp        2         3         256     64      SKIP  PASS  0.845       0.005       
tensara tensara_1         warp        1024      1024      256     64      SKIP  SKIP  2.906       0.082       
tensara tensara_2         warp        1024      4096      256     64      SKIP  SKIP  9.039       0.306       
tensara tensara_3         warp        2048      8192      256     64      SKIP  SKIP  35.558      1.184       
tensara tensara_4         warp        512       16384     256     64      SKIP  SKIP  18.867      0.610       
scale   scale_tensara_1   warp        1024      1024      64      8       SKIP  SKIP  7.280       0.768       
scale   scale_tensara_1   warp        1024      1024      64      16      SKIP  SKIP  4.663       0.389       
scale   scale_tensara_1   warp        1024      1024      64      32      SKIP  SKIP  3.350       0.200       
scale   scale_tensara_1   warp        1024      1024      64      64      SKIP  SKIP  3.251       0.120       
scale   scale_tensara_1   warp        1024      1024      64      128     SKIP  SKIP  2.420       0.080       
scale   scale_tensara_1   warp        1024      1024      128     8       SKIP  SKIP  4.433       0.391       
scale   scale_tensara_1   warp        1024      1024      128     16      SKIP  SKIP  3.532       0.200       
scale   scale_tensara_1   warp        1024      1024      128     32      SKIP  SKIP  3.085       0.120       
scale   scale_tensara_1   warp        1024      1024      128     64      SKIP  SKIP  2.836       0.082       
scale   scale_tensara_1   warp        1024      1024      128     128     SKIP  SKIP  2.699       0.078       
scale   scale_tensara_1   warp        1024      1024      256     8       SKIP  SKIP  3.898       0.217       
scale   scale_tensara_1   warp        1024      1024      256     16      SKIP  SKIP  2.782       0.116       
scale   scale_tensara_1   warp        1024      1024      256     32      SKIP  SKIP  2.621       0.079       
scale   scale_tensara_1   warp        1024      1024      256     64      SKIP  SKIP  2.298       0.079       
scale   scale_tensara_1   warp        1024      1024      256     128     SKIP  SKIP  2.525       0.084       
scale   scale_tensara_1   warp        1024      1024      512     8       SKIP  SKIP  2.612       0.127       
scale   scale_tensara_1   warp        1024      1024      512     16      SKIP  SKIP  2.424       0.084       
scale   scale_tensara_1   warp        1024      1024      512     32      SKIP  SKIP  2.429       0.078       
scale   scale_tensara_1   warp        1024      1024      512     64      SKIP  SKIP  2.407       0.085       
scale   scale_tensara_1   warp        1024      1024      512     128     SKIP  SKIP  2.488       0.085       
scale   scale_tensara_2   warp        1024      4096      64      8       SKIP  SKIP  26.259      3.313       
scale   scale_tensara_2   warp        1024      4096      64      16      SKIP  SKIP  16.112      1.670       
scale   scale_tensara_2   warp        1024      4096      64      32      SKIP  SKIP  12.631      1.020       
scale   scale_tensara_2   warp        1024      4096      64      64      SKIP  SKIP  10.540      0.712       
scale   scale_tensara_2   warp        1024      4096      64      128     SKIP  SKIP  8.349       0.420       
scale   scale_tensara_2   warp        1024      4096      128     8       SKIP  SKIP  17.246      1.842       
scale   scale_tensara_2   warp        1024      4096      128     16      SKIP  SKIP  12.548      1.083       
scale   scale_tensara_2   warp        1024      4096      128     32      SKIP  SKIP  11.793      0.722       
scale   scale_tensara_2   warp        1024      4096      128     64      SKIP  SKIP  8.933       0.418       
scale   scale_tensara_2   warp        1024      4096      128     128     SKIP  SKIP  8.828       0.305       
scale   scale_tensara_2   warp        1024      4096      256     8       SKIP  SKIP  12.764      1.097       
scale   scale_tensara_2   warp        1024      4096      256     16      SKIP  SKIP  10.417      0.712       
scale   scale_tensara_2   warp        1024      4096      256     32      SKIP  SKIP  9.274       0.415       
scale   scale_tensara_2   warp        1024      4096      256     64      SKIP  SKIP  9.600       0.310       
scale   scale_tensara_2   warp        1024      4096      256     128     SKIP  SKIP  9.003       0.333       
scale   scale_tensara_2   warp        1024      4096      512     8       SKIP  SKIP  10.694      0.713       
scale   scale_tensara_2   warp        1024      4096      512     16      SKIP  SKIP  9.448       0.414       
scale   scale_tensara_2   warp        1024      4096      512     32      SKIP  SKIP  10.569      0.305       
scale   scale_tensara_2   warp        1024      4096      512     64      SKIP  SKIP  8.162       0.335       
scale   scale_tensara_2   warp        1024      4096      512     128     SKIP  SKIP  8.449       0.335       
scale   scale_tensara_3   warp        2048      8192      64      8       SKIP  SKIP  113.178     14.460      
scale   scale_tensara_3   warp        2048      8192      64      16      SKIP  SKIP  76.661      8.666       
scale   scale_tensara_3   warp        2048      8192      64      32      SKIP  SKIP  59.921      5.372       
scale   scale_tensara_3   warp        2048      8192      64      64      SKIP  SKIP  43.450      2.848       
scale   scale_tensara_3   warp        2048      8192      64      128     SKIP  SKIP  41.044      1.637       
scale   scale_tensara_3   warp        2048      8192      128     8       SKIP  SKIP  82.378      8.962       
scale   scale_tensara_3   warp        2048      8192      128     16      SKIP  SKIP  56.091      5.363       
scale   scale_tensara_3   warp        2048      8192      128     32      SKIP  SKIP  41.972      2.836       
scale   scale_tensara_3   warp        2048      8192      128     64      SKIP  SKIP  38.897      1.644       
scale   scale_tensara_3   warp        2048      8192      128     128     SKIP  SKIP  30.737      1.181       
scale   scale_tensara_3   warp        2048      8192      256     8       SKIP  SKIP  57.811      5.357       
scale   scale_tensara_3   warp        2048      8192      256     16      SKIP  SKIP  46.623      2.838       
scale   scale_tensara_3   warp        2048      8192      256     32      SKIP  SKIP  33.766      1.637       
scale   scale_tensara_3   warp        2048      8192      256     64      SKIP  SKIP  34.351      1.184       
scale   scale_tensara_3   warp        2048      8192      256     128     SKIP  SKIP  33.939      1.378       
scale   scale_tensara_3   warp        2048      8192      512     8       SKIP  SKIP  41.038      2.845       
scale   scale_tensara_3   warp        2048      8192      512     16      SKIP  SKIP  43.234      1.635       
scale   scale_tensara_3   warp        2048      8192      512     32      SKIP  SKIP  31.839      1.185       
scale   scale_tensara_3   warp        2048      8192      512     64      SKIP  SKIP  31.041      1.382       
scale   scale_tensara_3   warp        2048      8192      512     128     SKIP  SKIP  37.580      1.219       
scale   scale_tensara_4   warp        512       16384     64      8       SKIP  SKIP  60.777      7.922       
scale   scale_tensara_4   warp        512       16384     64      16      SKIP  SKIP  46.390      5.260       
scale   scale_tensara_4   warp        512       16384     64      32      SKIP  SKIP  30.662      2.705       
scale   scale_tensara_4   warp        512       16384     64      64      SKIP  SKIP  24.091      1.428       
scale   scale_tensara_4   warp        512       16384     64      128     SKIP  SKIP  18.636      0.829       
scale   scale_tensara_4   warp        512       16384     128     8       SKIP  SKIP  44.680      5.263       
scale   scale_tensara_4   warp        512       16384     128     16      SKIP  SKIP  28.707      2.696       
scale   scale_tensara_4   warp        512       16384     128     32      SKIP  SKIP  23.162      1.431       
scale   scale_tensara_4   warp        512       16384     128     64      SKIP  SKIP  17.810      0.838       
scale   scale_tensara_4   warp        512       16384     128     128     SKIP  SKIP  22.579      0.613       
scale   scale_tensara_4   warp        512       16384     256     8       SKIP  SKIP  31.722      2.696       
scale   scale_tensara_4   warp        512       16384     256     16      SKIP  SKIP  22.562      1.422       
scale   scale_tensara_4   warp        512       16384     256     32      SKIP  SKIP  21.082      0.825       
scale   scale_tensara_4   warp        512       16384     256     64      SKIP  SKIP  21.498      0.608       
scale   scale_tensara_4   warp        512       16384     256     128     SKIP  SKIP  19.673      0.612       
scale   scale_tensara_4   warp        512       16384     512     8       SKIP  SKIP  26.981      1.432       
scale   scale_tensara_4   warp        512       16384     512     16      SKIP  SKIP  17.853      0.833       
scale   scale_tensara_4   warp        512       16384     512     32      SKIP  SKIP  15.456      0.611       
scale   scale_tensara_4   warp        512       16384     512     64      SKIP  SKIP  15.982      0.610       
scale   scale_tensara_4   warp        512       16384     512     128     SKIP  SKIP  17.380      0.612       

Scale heatmaps: kernel_ms

